"last_name, first_name","player_id","year","player_age","ab","pa","hit","single","double","triple","home_run","strikeout","walk","k_percent","bb_percent","batting_avg","slg_percent","on_base_percent","on_base_plus_slg","woba","xwoba","avg_swing_speed","exit_velocity_avg","sweet_spot_percent","barrel_batted_rate","hard_hit_percent","avg_best_speed","avg_hyper_speed","whiff_percent","swing_percent"
"Shaw, Travis",543768,2017,27,538,606,147,81,34,1,31,138,60,22.8,9.9,".273",".513",".349","0.862",".361",".328",,"88.6",34.7,7.4,39.4,"100.236793035","94.229055473",21.1,45.3
"Cabrera, Miguel",408234,2017,34,469,529,117,79,22,0,16,110,54,20.8,10.2,".249",".399",".329","0.728",".313",".370",,"91.1",41.7,10.5,48.2,"101.694912597","95.468080194",23.1,50.3
"García, Avisaíl",541645,2017,26,518,561,171,121,27,5,18,111,33,19.8,5.9,".330",".506",".380","0.886",".375",".365",,"90.3",31.4,8.8,40.8,"101.598104039","94.980249901",29.3,58.9
"González, Carlos",471865,2017,31,470,534,123,75,34,0,14,119,56,22.3,10.5,".262",".423",".339","0.762",".327",".303",,"87.5",28.9,5.9,37,"100.346325","94.176876433",32,50
"Harrison, Josh",543281,2017,29,486,542,132,88,26,2,16,90,28,16.6,5.2,".272",".432",".339","0.771",".332",".311",,"84.9",38.4,2.7,24.1,"94.705423179","91.362796555",21.7,53
"Cabrera, Asdrúbal",452678,2017,31,479,540,134,88,32,0,14,83,50,15.4,9.3,".280",".434",".351","0.785",".338",".331",,"87.2",37.6,4.7,33.5,"96.988177222","92.610835758",19.1,47
"Sánchez, Gary",596142,2017,24,471,525,131,78,20,0,33,120,40,22.9,7.6,".278",".531",".345","0.876",".368",".385",,"90.8",33.5,11.8,42.9,"103.241467401","95.80975791",28.5,47.9
"Bryant, Kris",592178,2017,25,549,665,162,91,38,4,29,128,95,19.2,14.3,".295",".537",".409","0.946",".399",".376",,"87",35.1,9.6,36.6,"98.80344338","93.415540729",24.1,45.4
"Peraza, José",606299,2017,23,487,518,126,108,9,4,5,70,20,13.5,3.9,".259",".324",".297","0.621",".273",".301",,"82.8",32.5,1.7,20,"93.326775951","90.934503707",15.3,51.7
"Machado, Manny",592518,2017,24,630,690,163,96,33,1,33,115,50,16.7,7.2,".259",".471",".310","0.781",".328",".360",,"91.3",30.3,10.5,47.5,"103.633014962","96.162352904",21.9,49
